CODIGOEAN13,Tipo,Nom_Prod,Concent,Nom_Form_Farm,Nom_Form_Farm_Simplif,Presentac,Fracciones,Fec_Vcto_Reg_Sanitario,Num_RegSan,Nom_Titular
8839000000000,13,CEFUROXIMA IM/IV 750MG X 10,750mg,ampolla,caja,caja,10,,,vitalis
8850769011951,13,VITAMINA E,400UI,CAJA,CAPSULAS,400UI Caps. x 30,,,DE-0994,Distribuidora Quiarsa S.A.C.
8852961008951,13,PIEL SEX Y LUB GEL SACHET X 5 G,,GEL,GEL,SACHET X 5 G,,,,APROPO
8886451018014,13,PEDIASURE PLUS T/SURE/VAINX900,,,,,1,,,ABBOTT LABORATORIOS S.A.
8886451018021,13,PEDIASURE,,TARRO,TARRO,TAR *   1,1,8/27/2015,,ABBOTT
8901067019825,13,PIOUNO 30,30mg,Tableta,Tableta,Caja Tab.,30,6/1/2012,E19443,PHARMARIS
8901067019887,13,METADIEN,500 MG.,TABLETAS,TABLETAS,CAJA,30,,E-19587,PHARMARIS PERU S.A.C.
8901067020203,13,ESPANORM 5,,Tableta,Tableta,Caja Tab.,30,7/13/2012,E19559,PHARMARIS
8901079006097,13,ZERODOL CR 200MG TAB X 30,200MG,TABLETA,TAB,CAJA X 30,30,,E20170,IPCA
8901079006103,13,HCQS,200 mg,TABLETA RECUBIERTA,TABLETA,CAJA TAB,30,1/29/2023,EE03042,ZENNIT
8901079006325,13,REVELOL XL 50,50mg,Tableta de Liberación Prolongada,Tableta,Caja Tab.,30,6/10/2014,E21753,ZENNIT FARMA
8901079006332,13,REVELOL XL 100,100mg,Tableta de Liberación Prolongada,Tableta,Caja Tab.,30,1/21/2013,E20208,ZENNIT FARMA
8901079006547,13,RAMCOR 5 MG,5MG,CAPSULA,CAP,CAJA X 28,28,,E021147,IPCA LABORATORIES LIMITED
8901079006554,13,RAMCOR 10,10MG,TABLETA,TAB,CAJA X 28,28,,E021113,IPCA LABORATORIES LIMITED
8901079006585,13,ZERODOL-P,100/500MG,TABLETA,TABLETA,CAJA,10,,E20212,IPCA
8901079006967,13,ZERODOL,100MG,TABLETA,TABLETA,CAJA,10,,E20158,IPCA
8901079008213,13,HCQS 200 MG,200 mg,Tableta,Tableta,Caja,,,EE03042,IPCA LABORATORIES LIMITED
8901086160225,13,IOPAMED 300 X 50 ML,300 x 50 ml,ampolla,ampolla,fco x 50 ml,1,1/7/2016,ADE-0075,MEDIFARMA
8901109317520,13,TACROLIMUS 1MG TAB CJA X 50,1 MG,TABLETA,TAB,CJA X 50,50,10/20/2020,EE02038,NOVARTIS S.A.
8901111243220,13,UNIMINTH 200,200mg,Tableta Masticable,Tableta,Caja Tab.,100,3/12/2014,E16318,DROPESAC
8901111426210,13,KEFDIL-500,500mg,Cápsula,Capsula,Caja Cap.,100,7/2/2009,E16575,DROPESAC
8901117015364,13,ARTROSIN,1.5g+1.2g,Polvo Oral,Polvo,Caja Sob. X 5 g,30,3/4/2013,E20424,BIOTOSCANA
8901117016477,13,ARAPLUS,300mg,Tableta,Tableta,Caja Tab.,30,12/4/2012,E20027,BIOTOSCANA
8901117016965,13,ARAPLUS,150mg,Tableta,Tableta,Caja Tab.,30,12/29/2013,E21367,BIOTOSCANA
8901117022966,13,BUDEMAR,200mcg/dosis,Solución para Inhalador,Inhalador,Caja Env. X 200 Dosis,1,3/5/2013,E20431,BIOTOSCANA
8901117023307,13,BIOMOTIL,25 MG,TABLETAS,TAB.,CAJA X 20 TAB.,20,,E-21160,BIOTOSCANA
8901117030794,13,CRONOPEP 40 MG IV,40 MG,AMPOLLA,AMP,CAJA X 1 UNIDAD,1,,E021960,BIOTOSCANA
8901117033863,13,CRONOPEP,20mg,Tableta,Tableta,Blist. Tab.,14,8/18/2010,E17565,BIOTOSCANA
8901117050839,13,CRONOPEP,40mg,Tableta,Tableta,Blist. Tab.,14,6/21/2010,E17436,BIOTOSCANA
8901117063280,13,FLUAMAR,250mcg,FLUTICASONA PROPIONATO,FLUAMAR,Suspension para inhalacion oral,120,1/3/2017,E-19223,BIOTOSCANA
8901117063631,13,FLUAMAR,25mcg+50mcg,Aerosol para Inhalación,Inhalador,Caja Fco. X 120 Dosis,1,9/10/2012,E19757,BIOTOSCANA
8901117063648,13,FLUAMAR,25mcg+125mcg,Suspensión para Inhalación,Inhalador,Caja Fco. X 120 Dosis,1,9/10/2012,E19756,BIOTOSCANA
8901117122505,13,LEVOMAR,50mcg/dosis,Suspensión,Suspension,Caja Tbo. X 200 Dosis,1,2/12/2012,E19143,BIOTOSCANA
8901117201392,13,TIAMAR,9mcg,Aerosol para Inhalación,Inhalador,Aer. X 200 Dosis,1,8/8/2010,E17533,BIOTOSCANA
8901117202207,13,TENVIR,300mg,FRASCO,FRASCO,FCO *  30,1,7/26/2016,E0191520000,CIPLA
8901117272750,13,ARAPLUS,300 MG,CAJA,TABLETAS,300mg Caja Tab. x 30,,,EE-02075,Biotoscana Farma S.A.
8901117274389,13,ASTHALIN INH X 200 DOSIS,,,,,1,,,ESKE CORPORATION S.A.C.
8901127002842,13,CARDIVAS TAB 12.5MG,12.5mg,TABLETA,TAB,CAJA,30,,E18738,SUN PHARMACEUTICAL
8901127002859,13,CARDIVAS 25 MG CAJA X 30 TABLETAS,,,,,1,,,SUN PHARMACEUTICAL PERU S.A.C.
8901127003740,13,CARDIVAS TAB 6.25MG,6.25mg,TABLETA,TAB,CAJA,30,,EE04550,SUN PHARMACEUTICAL
8901127005119,13,CLOPILET (CLOPIDOGREL 75 MG),75 mg,Tableta,Tab,Caja x 10 tabletas,1,,E-23278,SUN PHARMACEUTICAL
8901127005126,13,CLOPILET,75mg,Tableta,Tableta,Caja Tab.,30,2/7/2010,E17082,ESKE
8901127005454,13,MIRTAZ 30,30mg,Tableta,Tableta,Caja Tab.,30,8/23/2010,E17580,ESKE
8901127005638,13,QUTIPIN,25mg,CAJA,CAJA,CJA *  30,30,8/1/2017,E0197000000,SUN PHARMACEUTICAL
8901127005645,13,QUTIPIN,100mg,CAJA,CAJA,CJA *  30,30,8/1/2017,E0197030000,SUN PHARMACEUTICAL
8901127005973,13,IROVEL,150 mg,TAB,TAB,CAJA X 10 TABLETA,,,E22722,SUN PHARMACEUTICAL
8901127007199,13,TOPIROL,25 mg,TABLETA RECUBIERTA,TABLETA,CAJA,30,4/25/2017,EE00340,SUN PHARMACEUTICAL
8901127007205,13,TOPIROL 50,50mg,Tabletas recubiertas,tabletas,CAJA x 30,30,4/30/2019,E-19358,SUN PHARMA
8901127008233,13,OXETOL 300,300mg,Tableta,Tableta,Caja Tab.,20,10/4/2009,E16801,ESKE
8901127008257,13,GABANTIN 300,300mg,Cápsula,Capsula,Caja Cap.,20,11/3/2009,E16870,ESKE
8901127009247,13,NEXITO,10mg,Tableta,Tableta,Caja Tab.,10,7/26/2012,E19605,ESKE
8901127009490,13,TOPIROL,100 mg,TABLETA RECUBIERTA,TABLETA,CAJA,30,5/3/2022,EE01888,SUN PHARMACEUTICAL
8901127009674,13,VENIZ XR 75,75mg,Cápsula,Capsula,Caja Cap.,10,7/26/2010,E17522,ESKE
8901127010182,13,VENIZ XR 150,150mg,Cápsula,Capsula,Caja Cap.,10,7/25/2010,E17521,ESKE
8901127010526,13,DUZELA 30MG CAJA CAPS. X 30,30mg,CAPSULAS,CAPSULAS,CAJA,30,,EN-23139,SUN PHARMACEUTICAL
8901127010533,13,DUZELA 30 CAP 30MG,30mg,CAPSULA,CAP,CAJA,30,,E23139,SUN PHARMACEUTICAL
8901127011073,13,lamosyn 50 mg caj x10,50 mg,tabletas,tab,caja x10,1,1/12/2016,e-22371,sun pharma
8901127011097,13,LAMOSYN 100,100mg,LAMOTRIGINA,,CJAX100,1,,DE-001606,ESKE CORP.
8901127011363,13,STROCIT,500mg,Tableta,Tableta,Caja Tab.,10,12/12/2011,E19004,ESKE
8901127011585,13,QUTIPIN,300mg,CAJA,CAJA,CJA *  30,1,,E0197140000,SUN PHARMACEUTICAL
8901127011608,13,GEMER,2 mg,TAB,TAB,CAJA X 30 UNIDADES,1,,E019520,SUN PHARMACEUTICAL
8901127012735,13,AZTOR EZ,20mg/10mg,ATORVASTATINA/EZETIMIBA,AZTOR EZ,CAJA x 10 TABLETAS RECUBIERTAS,10,11/1/2019,E-21075,SUNPHARMA
8901127015644,13,LEVIPIL TAB 500MG,500mg,TABLETA,TAB,CAJA,30,,EE01327,SUN PHARMACEUTICAL
8901127017716,13,MAXGALIN 75MG  X 1 TAB.,,,,,1,,,SUN PHARMACEUTICAL PERU S.A.C.
8901127017723,13,MAXGALIN PREGABALINA,150 mg,capsula,capsula,Caja x 30 capsula,30,9/30/2015,GKM1551,SUN PHARMA
8901127018294,13,LEVIPIL TAB 1G,1g,TABLETA,TAB,CAJA,30,,EE01333,SUN PHARMACEUTICAL
8901127030845,13,PRAMIX,1mg,CAJA,CAJA,CJA *  30,30,,,SUN PHARMACEUTICAL
8901127030852,13,PRAMIX,0.25mg,CAJA,CAJA,CJA *  30,30,,,SUN PHARMACEUTICAL
8901138824822,13,CLOTRIMAZOL 1%,20 ml,FRASCO,SOLUCION,Tópico Sol. x 20ml c/caja,,,N-27375,Lab. Portugal S.R.L.
8901148209565,13,EXIFINE,1%,Crema,Crema,Caja Tbo. X 10 g,1,10/15/2009,E16831,BAXLEY GROUP
8901175121519,13,AUROTAZ P CAJA AMPOLLA X 1,0,,,,1,,E22020,NORDIC PHARMACEUTICAL COMPANY S.A.C.
8901175349111,13,CEFTAZIDIMA NORDIC,1G,VIAL,VIAL,VIAL,1,,EG5362,NORDIC
8901296000632,13,TETRADOX,100mg,Cápsula,Capsula,Caja Cap.,10,7/22/2010,E17519,RANBAXY-PRP
8901296000656,13,LOVIR,200mg,Tableta,Tableta,Caja Tab.,50,10/20/2010,E17709,RANBAXY-PRP
8901296000670,13,INVORIL,10mg,Tableta,Tableta,Caja Tab.,100,1/31/2010,E12578,RANBAXY-PRP
8901296000687,13,RANOXYL,500mg,Cápsula,Capsula,Caja Cap.,20,3/25/2010,E12555,RANBAXY-PRP
8901296000694,13,OFRAMAX,1g,Polvo para Solución Inyectable,Inyectable,Caja Vial + solvente,1,2/8/2010,E12605,RANBAXY-PRP
8901296000724,13,CIFRAN,200mg/100mL,Solución para Inyección,Inyectable,Caja Vial X 100 mL,1,3/9/2010,E12682,RANBAXY-PRP
8901296000786,13,SIMVOR,20mg,Tableta,Tableta,Caja Tab.,10,10/12/2010,E17685,RANBAXY-PRP
8901296000816,13,SIMVOR,40mg,Tableta,Tableta,Caja Tab.,10,12/11/2011,E18987,RANBAXY-PRP
8901296000847,13,CEFCOR,250mg/5mL,Polvo para Suspensión Oral,Suspension,Fco. X 75 mL,1,1/31/2010,E12573,RANBAXY-PRP
8901296000861,13,LOVIR,400mg,Tableta,Tableta,Caja Tab.,50,10/20/2010,E17705,RANBAXY-PRP
8901296000878,13,LOVIR,800mg,Tableta,Tableta,Caja Tab.,50,10/20/2010,E17706,RANBAXY-PRP
8901296000885,13,CIFRAN,500mg,Tableta,Tableta,Caja Tab.,10,2/1/2015,E12580,RANBAXY-PRP
8901296001042,13,AMOXICILINA + ACIDO CLAVULANICO,500mg+125mg,Tableta,Tableta,Caja Tab.,10,10/3/2010,E17650,RANBAXY-PRP
8901296001080,13,COVANCE,50mg,Tableta,Tableta,Caja Tab.,10,10/20/2010,E17710,RANBAXY-PRP
8901296001387,13,CEROXIM,500mg,Tableta Recubierta,Tableta,Caja Tab.,10,4/27/2010,E17292,RANBAXY-PRP
8901296001684,13,FLURAN,20mg,Cápsula,Capsula,Caja Cap.,100,12/29/2010,E13504,RANBAXY-PRP
8901296001714,13,SERLIFT,50mg,Tableta,Tableta,Caja Tab.,100,1/29/2011,E13586,RANBAXY-PRP
8901296001721,13,ENHANCIN,1g,Tableta,Tableta,Caja Tab.,20,12/29/2005,E13498,RANBAXY-PRP
8901296002612,13,ENHANCIN,250mg/5mL,Polvo Oral,Polvo,Fco. X 60 mL,1,9/27/2010,E17640,RANBAXY-PRP
8901296005033,13,BACQURE,500mg+500mg,Polvo para Solución Inyectable,Inyectable,Caja Vial,1,12/20/2012,E15080,RANBAXY-PRP
8901296006856,13,INVORIL,20mg,Tableta,Tableta,Caja Tab.,20,9/8/2010,E17614,RANBAXY-PRP
8901296007143,13,COVANCE D,50mg+12.5mg,Tableta,Tableta,Caja Tab.,10,11/5/2013,E15975,RANBAXY-PRP
8901296007815,13,AIRLUKAST,10mg,Tableta Recubierta,Tableta,Caja Tab.,10,3/18/2014,E16335,RANBAXY-PRP
8901296009321,13,RIOMET OD,500mg,Tableta,Tableta,Caja Tab.,10,2/1/2010,E17158,RANBAXY-PRP
8901296011034,13,EPIPROCTO,,Ungüento,Unguento,Tubo X 30 g,1,2/21/2011,E18172,AGRIPINO SARMIENTO
8901296011195,13,LOXOF,500mg,Tableta,Tableta,Caja Tab.,10,1/12/2011,E18039,RANBAXY-PRP
8901296011201,13,PANSEC,40mg,Tableta,Tableta,Caja Tab.,14,12/7/2010,E17912,RANBAXY-PRP
8901296011218,13,ALTIVA,120mg,Tableta Recubierta,Tableta,Caja Tab.,10,9/25/2011,E18799,RANBAXY-PRP
8901296011225,13,ALTIVA,180mg,Tableta Recubierta,Tableta,Caja Tab.,10,9/25/2011,E18798,RANBAXY-PRP
8901296011256,13,AIRLUKAST,4mg,Tableta Recubierta,Tableta,Caja Tab.,30,8/23/2009,E16687,RANBAXY-PRP
8901296011263,13,AIRLUKAST,5mg,Tableta Recubierta,Tableta,Caja Tab.,30,9/23/2009,E16781,RANBAXY-PRP
8901296012819,13,ROZIDAL,1mg,Tableta,Tableta,Caja Tab.,20,3/15/2011,E18226,RANBAXY-PRP
8901296012826,13,ROZIDAL,2mg,Tableta,Tableta,Caja Tab.,20,3/16/2011,E18238,RANBAXY-PRP
8901296013069,13,LAMOTAXYL,25mg,Tableta,Tableta,Caja Tab.,30,1/9/2012,E19071,RANBAXY-PRP
8901296013076,13,LAMOTAXYL,50mg,Tableta,Tableta,Caja Tab.,30,1/10/2012,E19074,RANBAXY-PRP
8901296013083,13,LAMOTAXYL,100mg,Tableta,Tableta,Caja Tab.,30,1/12/2012,E19077,RANBAXY-PRP
8901296015056,13,NEURAZEPAN,0.5mg,Tableta,Tableta,Caja Tab.,20,3/12/2012,E19222,RANBAXY-PRP
8901296015063,13,NEURAZEPAN,2mg,Tableta,Tableta,Caja Tab.,20,3/10/2012,E19217,RANBAXY-PRP
8901296015261,13,ALYVIR,,TABLETA,TABLETA,CAJA,10,,E19840,RANBAXY
8901296015957,13,RISATE,35mg,Tableta Recubierta,Tableta,Caja Tab.,4,1/11/2013,E20176,RANBAXY-PRP
8901296300787,13,TELEACT,40 mg,Tableta,Tab,Caja x 30 tabletas,,,E22751,SUN PHARMACEUTICAL
8901296300794,13,TELEACT 80 MG,80 mg,Tableta,TAB,Caja x 30 tabletas,,,E22788,SUN PHARMACEUTICAL
8901296302514,13,TELEACT 80 MG,80 mg,TAB,TAB,CAJA X 30 UNIDADES,30,,E22914,SUN PHARMACEUTICAL
8901296302576,13,AIRLUKAST TAB  5MG,5MG,TABLETA,TAB,CAJA,30,11/20/2020,EE02296,RANBAXY
8901296302583,13,AIRLUKAST TAB 10MG,10MG,TABLETA,TAB,CAJA,30,4/4/2023,E23004,CAIR LGL
8901397013470,13,SYFEN,50mg,Tableta Recubierta,Tableta,Caja Tab.,100,1/24/2012,E19106,TORRES PHARMA
8901463119204,13,PIRAZINAMIDA NORDIC TAB 500MG,500mg,TABLETA,TAB,CAJA,100,,EE00845,NORDIC
8901463126479,13,FLOXITEL TAB 400MG,400mg,TABLETA,TAB,CAJA,5,,EE05422,NORDIC
8901530000077,13,TRASIC,50mg,Cápsula,Capsula,Caja Cap.,100,4/9/2011,E13776,ESKE
8901664003753,13,CEFEPIMA 1 GR CAJA X 1 AMPOLLA (N),1g,,,,1,,EG4762,NORDIC PHARMACEUTICAL COMPANY S.A.C.
8901704000636,13,METRONIDAZOL 500 MG  AMP X 1.  (PHARMAGEN),500MG/100ML,AMPOLLA,AMP,AMPOLLA X 100ML,1,1/6/2016,E-13642,PHARMAGEN
8901708004982,13,ZORYL 4 MG X 1 TABLETA,,,,,1,,,INTAS PHARMACEUTICALSLTD
8901708005057,13,PIOLET 15 MG X 1 TB,15mg,,,,30,,E21524,INTAS PHARMACEUTICALSLTD
8901708005286,13,GABAPIN 300,300mg,Cápsula,Capsula,Caja Cap.,100,8/29/2011,E14124,ACCORD
8902031802375,13,ESOPRAN,40MG,TABLETA,TABLETA,CAJA,20,,E18885,NORDIC
8902031803730,13,CIPRONOR,500MG,TABLETA,TABLETA,CAJA,100,,E18757,NORDIC
8902269011198,13,DIP 5,5mg,Tableta,Tableta,Caja Tab.,30,12/13/2010,E17928,EXMEK
8902269011204,13,DIP 10,10mg,Tableta,Tableta,Caja Tab.,30,12/13/2010,E17929,EXMEK
8902319011604,13,METPURE XL-25,25mg,Tableta,Tableta,Caja Tab.,20,5/22/2014,E21716,BIO REG PHARM
8902319011628,13,ALESTOL-2.5,2.5mg,Tableta,Tableta,Caja Tab.,30,5/19/2014,E21699,BIO REG PHARM
8902319011772,13,FEXMOR,20mg,Tableta con Cubierta Entérica,Tableta,Caja Tab.,14,6/19/2014,E21770,BIO REG PHARM
8902319016548,13,ALMIDA,300mg,Tableta Recubierta,Tableta,Caja Tab.,10,1/11/2015,E22148,BIO REG PHARM
8902319016555,13,ALMIDA,400mg,Tableta Recubierta,Tableta,Caja Tab.,10,2/15/2015,E22175,BIO REG PHARM
8902344234115,13,TETRAHES SOL 6% 500ML,6%,BOL,BOLSA,BOLSA,1,8/31/2017,E22886,ALMIDON HIDROXIETILICO
8902344312219,13,LINEZOLID IV SOL 600MG,600MG,FRASCO,FCO,FRASCO,1,,EE01360,CLARIS LIFESCIENCES LIMITED
8902344334112,13,CIPROFLOXACINO (CIPRONOR),200 MG/100ML,AMPOLLA,AMPOLLA,200 MG/ 100 ML F. AMP X 1,1,,E-19789,PHARMAGEN S.A.C.
8902344339193,13,PROPOFOL ,  10MG/ML,SOLUCION INYECTABLE,SOLUCION INYECTABLE,CAJA X 5 UNIDADES,,,EE00406,CLARIS LIFESCIENCES LIMITED
8902344341226,13,PROSAFE 1% P/V EMULSION INY VIAL X 20 ML,0.01,Emulsión inyectable,AMP,AMP X 20 ML,5,,E23240,
8902344419116,13,BUPICAN HEAVY 0.5% BUPIVACAINA CLORHIDRATO EN DEXTROSA,,SOLUCION INYECTABLE,SOLUCION INYECTABLE,CAJA X 5 UNIDADES,5,,EE03592,OQPHARMA
8902344901147,13,SUCROFER 100 MG / 5ML CAJ. X 5,100MG,AMPOLLA,AMPOLLA,CAJA X 5ML,5,,E21063,PMG PHARMA
8902382230018,13,AMOXI-C,500 mg,CAPSULA,CAPSULA,CAJA CAPS,100,8/31/2022,EE05241,PHARMA-C
8902396022128,13,NITROGLICERINA PHARMA VIA 25MG 5ML,25mg,VIAL,VIA,CAJA,5,11/19/2020,EE02265,PHARMAGEN
8902413017779,13,CISPLATINO GP PHARM VIA 50MG 50ML,50mg,VIAL,VIA,VIAL,1,,EE0151,GP PHARM
8902413017793,13,CISPLATINO GP PHARM VIA 10MG 10ML,10mg,VIAL,VIA,VIAL,1,,EE00107,GP PHARM
8903500402997,13,DI-VITERMA,500 mg,TABLETA RECUBIERTA DE LIBERACION PROLONGADA,TABLETA,CAJA TAB,30,7/23/2024,EE07599,BONAPHARM
8903703002390,13,ENSUFER 100mg /5ml Amp. x 5,100mg /5ml,AMPOLLA,SOLUCIÓN INYECTABLE I.V,UNIDAD,1,1/6/2020,EE-03690,NORDIC
8903703008262,13,HEMONOR,5000 UI/mL,SOLUCION INYECTABLE,INYECTABLE,VIAL x 5 mL,50,12/9/2019,BE00667,NORDIC
8903703009627,13,CUTENOX,60 mg/0.6 mL,SOLUCION INYECTABLE,INYECTABLE,JERINGA PRELLENADA x 0.6 Ml,1,5/22/2020,RD2507-2020,NORDIC
8903726104477,13,ZIDOLAM,150/300mg,CAJA,CAJA,CJA *  60,1,3/20/2017,E0198160000,NORDIC
8903726120279,13,TENOFOVIR HETERO TAB 300MG,300MG,TABLETA,TAB,FRASCO,30,4/30/2017,EE00816,HETERO LABS LIMITED
8903726165768,13,EFAVIRENZ HETERO TAB 600MG,600MG,TABLETA,TAB,FRASCO,30,6/30/2020,EE01504,HETERO LABS LIMITED
8903726186138,13,ABACAVIR,300 mg,Tableta Recubierta,TABLETA,Caja Frasco Tabletas,60,8/1/2020,EE01528,SEVEN
8903726187050,13,LAMIVUDINA TAB 150MG,150mg,TABLETA,TAB,CAJA,100,,EE01232,HETERO LABS LIMITED
8903726187067,13,LAMIV + ZIDOV HETERO TAB 150/300MG,150/300mg,CAJA,CJA,TABLETA,100,,EE02372,HETERO LABS LIMITED
8903726217221,13,MOQUIN,400 mg,TABLETA RECUBIERTA,TABLETA,CAJA TAB,30,4/16/2023,EE05896,GLOMED
8904012415529,13,AMPHOLIP (AMFOTERICINA B COMPLEJO LIPIDICO) 50 MG/10 ML,50 MG/10 ML,INYECTABLE,INY,CJA X 1,1,2/22/2018,EE04354,PHARMARIS PERU S.A.C.
8904012415543,13,AMPHOTRET-B,50MG,VIAL,VIAL,VIAL,1,,E22778,BHARAT SERUM
8904012482026,13,CLOSTET VIA 250UI 1ML,250UI,VIA,VIA,VIA,1,1/3/2019,BE00702,PHARMARIS PERU SAC
8904030850418,13,DICLOMEK,75mg/3mL,Solución para Inyección,Inyectable,Caja Amp. X 3 mL,10,4/12/2012,E19310,LABEX
8904030850630,13,PANTOMEK,20mg,Tableta,Tableta,Caja Tab.,10,1/23/2013,E20218,LABEX
8904030850678,13,DERMACLOB 0.05%,0.05g,Crema,Crema,Tubo X 15 g,1,7/21/2013,E20850,SGS
8904030850692,13,PANTOMEK IV,40MG,VIAL,VIAL,VIAL,1,,E20277,LABEX
8904030850708,13,CELECOXMEK,200MG,CAPSULA,CAPSULA,CAJA,10,,E20284,LABEX
8904030850739,13,CEFUROMEK,500mg,Tableta Recubierta,Tableta,Caja Tab.,10,2/11/2013,E20305,EXMEK
8904030850746,13,MEROMEK,500MG,VIAL,VIAL,VIAL,1,,E20321,LABEX
8904030850753,13,MEROMEK,1G,VIAL,VIAL,VIAL,1,,E20323,LABEX
8904030850777,13,MELOXIMEK,15mg,Tableta,Tableta,Caja Tab.,20,2/22/2013,E20380,LABEX
8904030850791,13,ONMEK,8MG,AMPOLLA,AMPOLLA,CAJA,5,,E20375,LABEX
8904030850807,13,CECLOMEK,250mg/5mL,Polvo para Suspensión Oral,Suspension,Fco. X 75 mL,1,2/21/2013,E20369,LABEX
8904030850913,13,ATENOLMEK,100MG,TABLETA,TABLETA,CAJA,30,,E20525,LABEX
8904030850920,13,ATENOLMEK,50MG,TABLETA,TABLETA,CAJA,30,,E20526,LABEX
8904030851187,13,MISOPROSMEK,200mcg,Tableta,Tableta,Caja Tab.,30,6/2/2013,E20713,LABEX
8904030851194,13,ALEVOMEK,500MG,TABLETA,TABLETA,CAJA,10,,E20720,LABEX
8904030851248,13,AMIKAMEK,500mg/2mL,Solución para Inyección,Inyectable,Caja Vial X 2 mL,10,6/16/2013,E20764,LABEX
8904030851385,13,VANCOMEK,500MG,VIAL,VIAL,VIAL,1,,E20856,LABEX
8904030851439,13,AMLODMEK,5MG,TABLETA,TABLETA,CAJA,30,,E20815,LABEX
8904030851446,13,AMLOMEK,10MG,TABLETA,TABLETA,CAJA,30,,E20808,LABEX
8904030851453,13,CEFEPIMEK,1G,VIAL,VIAL,VIAL,1,,E20924,LABEX
8904030852801,13,PIPRAMEK,4.5G,VIAL,VIAL,VIAL,1,,E21171,LABEX
8904030856472,13,PANTOMEK,40MG,TABLETA,TABLETA,CAJA,10,,E20217,LABEX
8904058100717,13,INMUNOGLOBULINA NORMAL AL 5%,0.05,SOLUCION INYECTABLE,SOLUCION INYECTABLE,FRASCO X 100 ML,1,11/2/2018,BE00932,RELIANCE LIFE SCIENCES
8904058100816,13,ALBUMINA AL 205 ALBUREL,,SOLUCION INYECTABLE,SOLUCION INYECTABLE,CAJA X 1 UNIDAD,,,BE00887,RELIANCE LIFE SCIENCES
8904059100717,13,INMUNOGLOBULINA NORMAL AL 5% (IMMUNOREL),,Solucion para inyección,Inyectable,Frasco x 100 ml,1,,BE00760,ESKE
8904081150441,13,DERIVA MS GEL,TUBO X 15 G,TUBO,TUBO,TUBO X 15 GR,1,6/1/2019,EE-02592,(GLEMMARK)
8904091100118,13,CANDID CREMA TUBO 20GR,,,,,1,,,GLENMARK PHARMACEUTICALS PERU S.A.
8904091100705,13,ECZIDERM S,,Ungüento,Unguento,Tubo X 15 g,1,5/3/2010,E17295,GLENMARK
8904091101597,13,BUTENFIT 1 %,0.01,CREMA,CRM TOPICA,TUBO X 15 G,1,,E022919,GLENMARK
8904091101610,13,MOMATE,0.001,CREMA,CREMA,TUBO,1,,EE-01003,GLENMARK
8904091102808,13,DERIVA GEL,0.10%,Gel,Gel,Tubo X 15 g,1,7/27/2010,E17526,GLENMARK
8904091103201,13,TACROZ,0.03%,POMADA,POMADA,TUBO,1,,E17475,GLENMARK
8904091103300,13,TACROZ-F,0.1%,POMADA,POMADA,TUBO,1,,E22560,GLENMARK
8904091103607,13,DERIVA - C,0.1%+1%,Gel,Gel,Caja Tbo. X 15 g,1,1/8/2014,E21401,GLENMARK
8904091103850,13,GLEMONT IR,10 mg,Tableta,Tab,Caja,1,,EE01242,GLENMARK
8904091105816,13,CANDID-V6 TAB VAG 100MG,100MG,TABLETA VAGINAL,TABLETA VAGINAL,CAJA,6,,E13436,GLENMARK
8904091113606,13,CANDID DUSTING,1%,Polvo,Polvo,Fco. X 30 g,1,1/9/2011,E13530,GLENMARK
8904091119806,13,CANDITRAL,100MG,CAPSULAS,CAPSULAS,CAJA  x 16 Tb,16,,E-13744,Glenmark Pharmaceuticals Perú
8904091119837,13,CANDITRAL,100 MG.,CAPSULAS,CAPSULAS,CAJA,16,,E-13744,GLENMARK
8904091135134,13,BUDESMA 200MCG INH FCOX200DSS,200 MCG,INHALADOR,INHALADOR,FRASCO,1,8/14/2020,EE-01630,GLENMARCK
8904091146017,13,MOMATE-S,0.001,POMADA,POMADA,TUBO,1,12/31/1899,E-21364,GLENMARK
8904091146215,13,TAZRET,0.05%,GEL,GEL,TUBO,1,,E21414,GLENMARK
8904091149216,13,HALOVATE CREM. X 30GR,,CREMA,CRM,CAJA X 1,1,,RLDQHOWJG,GLENMARK
8904091150441,13,DERIVA MS GEL,0.001,Gel,Gel,Tubo X 15 g,1,,E22401,GLENMARK
8904091184477,13,MOMATE SPR,50 UG,SUSPENSION NASAL,SUSPENSION NASAL,CAJA,120,6/8/2020,EE-01549,GLENMARK
8904091184538,13,COMBIWABE SF 50,SF 50 MCG,INHALADOR X 120 DOSIS,INHALADOR X 120 DOSIS,FRASCO,1,,12150115,GLENMARK
8904091184545,13,COMBIWABE SF 125,SF 125 MCG,INHALADOR X 120 DOSIS,INHALADOR X 120 DOSIS,FRASCO,1,,12150006,GLENMARK
8904091184552,13,COMBIWABE SF 250,SF 250 MCG,INHALADOR X 120 DOSIS,INHALADOR X 120 DOSIS,FRASCO,1,,12150019,GLENMARK
8904092901615,13,METILPREDNISOLONA INY. ENV X 1,500mg,INYECTABLE,INYECTABLE,CAJA,1,,EE-01933,BIOTECH
8904092903213,13,VASMED AMP,20UI,AMPOLLA,AMP,CAJA,5,,EE00569,UNITED BIOTECH LIMITED
8904092908157,13,MICOBLIP (ANFOTERICINA B LIPOSOMAL) VIAL X 1,50MG,AMPOLLA,AMP,CAJA X 1,1,,EE-01034,GLOBAL MED PHARMA
